-3.54114	-6.65587	1.61984	2.61804	4	0.45901
-2.77848	-6.65587	1.54475	2.33095	4	0.37933
-20.2661	-23.7197	0.544389	0.549861	4	0.421719
-2.40946	-23.7197	0.357557	1.45267	4	0.00485588
-7.66854	-23.7197	0.547611	0.799887	4	0.0180828
-6.81608	-29.9587	0.28022	1.60343	4	0.00307131
-8.58163	-29.9587	0.302198	0.521217	4	0.00477547
-17.0795	-29.9587	0.282967	1.64487	4	0.0399634
-4.61523	-32.6844	0.593434	0.823806	4	0.000896248
-0.956954	-32.6844	0.583461	0.523065	4	0.000359117
-2.36999	-32.6844	0.603408	1.92617	4	0.000511274
-28.241	-32.6844	0.588448	1.00213	4	0.32928
-2.73206	-32.6844	0.608395	1.47497	4	0.000559713
-14.2306	-32.6844	0.623355	1.6944	4	0.00991749
-16.7017	-32.6844	0.668237	0.266046	4	0.018395
-8.07544	-19.5951	0.277154	0.186031	4	0.0561392
-0.443592	-19.5951	0.275656	0.383439	4	0.00833008
-6.32849	-19.5951	0.28015	0.894709	4	0.0362739
-14.2306	-36.2278	0.370407	1.6944	2.66667	0.000261532
-4.50282	-36.2278	0.367444	0.768554	4	0.00035934
-32.6844	-36.2278	0.397076	0.668237	4	0.412365
-11.2559	-36.2278	0.403003	2.20332	4	0.00194409
-27.1638	-36.2278	0.417819	0.563345	4	0.103726
-0.956954	-7.42969	0.639059	0.523065	2.66667	0.0882769
-1.22583	-8.83882	0.406139	0.664293	4	0.149084
-33.3207	-35.4653	0.245439	0.20564	4	0.584999
-15.9773	-35.4653	0.262513	0.745036	4	0.00765797
-2.73206	-35.4653	0.260378	1.47497	2.66667	4.66716e-006
-31.1454	-35.4653	0.243304	0.424792	4	0.339605
-8.54011	-37.2157	0.275979	1.39382	4	0.000770162
-36.369	-37.2157	0.192546	0.232428	4	0.80922
-2.34792	-19.6854	0.519278	1.63568	4	0.0131102
-15.9773	-31.6488	0.519636	0.745036	2.66667	0.00280371
-2.36999	-31.6488	0.511186	1.92617	2.66667	1.7047e-005
-4.50282	-31.6488	0.52386	0.768554	2.66667	3.79316e-005
-11.2339	-31.6488	0.477389	0.994843	4	0.00607416
-14.2306	-31.6488	0.528085	1.6944	2	0.000165079
-4.61523	-31.6488	0.502737	0.823806	2.66667	3.95648e-005
-7.42969	-31.6488	0.494288	0.639059	4	0.00234665
-7.42969	-31.6488	0.506962	0.655445	4	0.00234665
-6.10512	-26.5663	2.00705	1.67814	4	0.00600426
-8.83882	-26.5663	0.472866	0.468622	4	0.0118923
-18.0922	-29.4457	0.275981	0.352604	4	0.0585207
-10.7855	-29.4457	0.299885	0.650372	4	0.00941879
-19.6854	-29.4457	0.289019	0.520511	4	0.0871534
-3.62105	-28.7943	0.590447	1.37861	4	0.00184862
-1.44812	-28.7943	0.569656	2.30378	4	0.0010738
-26.5663	-28.7943	0.557182	1.40809	4	0.572919
-2.73206	-4.51398	2.29479	1.47497	2	0.410262
-1.44812	-4.51398	2.57694	2.30378	2.66667	0.316732
-6.10512	-21.2707	1.25473	1.67814	2.66667	0.00338945
