-0.225845	-0.520888	0.440488	0.456298	4	0.928894
-0.164508	-0.520888	0.421629	0.743893	4	0.914759
-0.138539	-0.520888	0.409505	0.444872	4	0.908839
-0.262749	-0.520888	0.393341	0.437325	4	0.937504
-0.176954	-0.520888	0.429711	0.456804	4	0.917609
-0.115708	-0.520888	0.460694	0.371504	4	0.903667
-0.404283	-0.54803	0.356081	0.543527	4	0.964701
-0.0655525	-0.54803	0.360532	0.814692	4	0.886371
-0.185946	-0.54803	0.401481	0.659531	4	0.913455
-0.279024	-0.54803	0.390799	0.307722	4	0.93496
-0.354534	-0.54803	0.364983	0.265876	4	0.952777
-0.045944	-0.654373	0.337484	1.1775	4	0.858896
-0.149123	-0.654373	0.327348	0.327933	4	0.88134
-0.165885	-0.654373	0.352391	0.401798	4	0.88504
-0.00338247	-0.654373	0.32854	0.429324	4	0.849806
-0.444376	-0.654373	0.329137	0.931529	4	0.948855
-0.550181	-0.654373	0.341062	0.15406	4	0.974288
-0.161941	-0.338989	0.624003	0.305261	4	0.956703
-0.150526	-0.338989	0.608205	0.695696	4	0.953977
-0.197252	-0.356249	0.814085	0.492144	4	0.96103
-0.177996	-0.356249	0.874126	0.668498	4	0.956415
-0.129102	-0.356249	0.904147	0.904811	4	0.944795
-0.310448	-0.367805	0.650793	0.603806	4	0.985763
-0.0345418	-0.367805	0.61098	0.772707	4	0.92006
-0.298889	-0.367805	0.601792	0.581875	4	0.982918
-0.161926	-0.367805	0.63548	0.37184	4	0.949832
-0.143501	-0.367805	0.589542	0.633673	4	0.945467
-0.189477	-0.335412	0.338549	0.546413	4	0.964174
-0.0791314	-0.335412	0.334494	0.491156	4	0.937939
-0.190165	-0.335412	0.360848	0.520875	4	0.96434
-0.125026	-0.335412	0.313208	0.462196	4	0.948763
-0.0751461	-0.497058	0.533721	0.559144	4	0.899894
-0.204262	-0.497058	0.529251	1.46612	4	0.929416
-0.411555	-0.497058	0.482763	0.918865	4	0.978851
-0.213417	-0.284993	1.10543	0.93529	4	0.982265
-0.215514	-0.284993	1.09977	0.338564	4	0.98278
-0.138526	-0.303979	0.901925	0.415528	4	0.959481
-0.0442164	-0.303979	0.898104	0.44398	4	0.937123
-0.142586	-0.303979	0.900015	0.423116	4	0.960455
-0.18156	-0.303979	0.93441	0.762006	4	0.969859
-0.0459155	-0.303979	0.989825	0.413088	4	0.937521
-0.22102	-0.572603	0.608281	1.15997	4	0.915857
-0.292927	-0.572603	0.585128	0.677214	4	0.932469
-0.563049	-0.572603	0.597757	0.760814	4	0.997615
-0.284993	-0.572603	0.578814	1.0393	4	0.930622
-0.209898	-0.572603	0.624067	1.40906	4	0.913314
-0.497058	-0.501481	0.383868	0.520311	4	0.998895
-0.0621434	-0.501481	0.385187	0.263868	4	0.895983
-0.35175	-0.501481	0.370677	0.656263	4	0.963259
-0.0477163	-0.501481	0.386507	1.53959	4	0.892757
-0.188313	-0.501481	0.38057	0.495075	4	0.924695
-0.0690843	-0.32816	0.513861	0.491232	4	0.937284
-0.0114775	-0.32816	0.563403	0.883502	4	0.923882
-0.316198	-0.32816	0.510404	0.446544	4	0.997014
-0.0345847	-0.32816	0.520774	0.951298	4	0.929235
-0.00489533	-0.32816	0.541512	0.420823	4	0.922363
-0.0984128	-0.115624	0.518239	0.649436	4	0.995706
-0.126062	-0.223184	0.902641	0.396604	4	0.976012
-0.0760597	-0.223184	0.876037	0.715223	4	0.963887
-0.0837714	-0.223184	0.969152	0.535195	4	0.965747
-0.0279648	-0.223184	0.971052	0.457265	4	0.952367
-0.0049834	-0.111638	0.741036	0.383712	4	0.973689
-0.424924	-0.601702	0.346135	0.409055	4	0.956768
-0.461129	-0.601702	0.305478	0.480569	4	0.965467
-0.36544	-0.601702	0.297934	0.451752	4	0.942645
-0.07749	-0.601702	0.325257	0.397359	4	0.877171
-0.223184	-0.357961	0.663271	0.969152	4	0.966867
-0.135942	-0.357961	0.655467	0.541998	4	0.946008
-0.0587309	-0.150951	0.375635	0.807789	4	0.977209
-0.0922303	-0.150951	0.40836	0.279226	4	0.985427
-0.111638	-0.490958	0.610732	0.741036	4	0.909528
-0.348708	-0.490958	0.647746	0.461513	4	0.965062
-0.473654	-0.490958	0.636357	0.811682	4	0.995683
-0.338989	-0.490958	0.583683	0.647699	4	0.96272
-0.083172	-0.762609	0.353581	0.36838	4	0.843784
-0.148593	-0.762609	0.37568	0.508233	4	0.857697
-0.601702	-0.762609	0.339518	0.297934	4	0.960571
-0.496604	-0.762609	0.337509	0.360575	4	0.935662
-0.520888	-0.762609	0.343536	0.460694	4	0.941359
-0.157892	-0.762609	0.341527	0.495222	4	0.859693
-0.135728	-0.363927	0.532114	0.448259	4	0.944547
-0.0624365	-0.363927	0.365997	0.65366	4	0.927398
-0.338989	-0.363927	0.533464	0.624003	4	0.993785
-0.360524	-0.363927	0.718488	0.549713	4	0.99915
-0.150951	-0.363927	0.779263	0.410495	4	0.948149
-0.024428	-0.0404181	0.392376	0.340649	4	0.99601
-0.0445415	-0.238647	0.344815	0.877981	4	0.952632
-0.0410244	-0.148121	0.979174	1.23233	4	0.973581
-0.144522	-0.19008	0.649418	0.538456	4	0.988675
-0.144522	-0.19008	0.624092	0.517458	4	0.988675
-0.144522	-0.19008	0.643991	0.533956	4	0.988675
-0.32816	-0.476022	0.45225	0.520774	4	0.963709
-0.0404181	-0.476022	0.438242	0.389706	4	0.896819
-0.249243	-0.476022	0.440243	0.406472	4	0.944882
-0.120793	-0.476022	0.484268	0.605431	4	0.915022
-0.34879	-0.476022	0.479265	0.637438	4	0.968693
