0	0.711961
20	0.972483
40	0.97596
60	0.976194
80	0.976351
100	0.976835
120	0.977
140	0.977002
160	0.977003
180	0.978206
200	0.978223
220	0.978227
240	0.978228
260	0.978229
280	0.978361
300	0.978592
320	0.978595
340	0.978599
360	0.978601
380	0.978601
400	0.978601
420	0.978602
440	0.978817
460	0.988872
480	0.989913
500	0.989918

0	0.838385
20	0.966847
40	0.970616
60	0.972639
80	0.973613
100	0.97564
120	0.97598
140	0.976112
160	0.976604
180	0.977931
200	0.978282
220	0.978335
240	0.978416
260	0.97871
280	0.978722
300	0.978733
320	0.978753
340	0.978802
360	0.978796
380	0.979241
400	0.979462
420	0.979517
440	0.979614
460	0.979622
480	0.979624
500	0.979657

0	0.799933
20	0.974394
40	0.97617
60	0.977244
80	0.977626
100	0.97774
120	0.977938
140	0.978141
160	0.978148
180	0.978154
200	0.97817
220	0.978231
240	0.978236
260	0.978236
280	0.978236
300	0.978236
320	0.978237
340	0.978237
360	0.978437
380	0.97844
400	0.978442
420	0.978442
440	0.978442
460	0.978442
480	0.978442
500	0.978442

0	0.835361
20	0.970407
40	0.97426
60	0.974494
80	0.975674
100	0.975734
120	0.975794
140	0.975834
160	0.975891
180	0.976278
200	0.976278
220	0.97633
240	0.976377
260	0.976511
280	0.976718
300	0.97695
320	0.977091
340	0.977207
360	0.97735
380	0.977658
400	0.977686
420	0.977893
440	0.977999
460	0.978153
480	0.978259
500	0.978307

0	0.864561
20	0.972749
40	0.975262
60	0.976129
80	0.976364
100	0.976602
120	0.976727
140	0.976864
160	0.976944
180	0.977389
200	0.977593
220	0.977649
240	0.977736
260	0.977752
280	0.977765
300	0.977771
320	0.977778
340	0.977783
360	0.977922
380	0.97793
400	0.977969
420	0.97799
440	0.978024
460	0.978081
480	0.978082
500	0.978106

