0	0.95422
8	0.964408
16	0.970192
24	0.970265
32	0.970314
40	0.97052
48	0.970527
56	0.97069
64	0.970732
72	0.970756
80	0.97078
88	0.970804
96	0.970831
104	0.970837
112	0.970862
120	0.970873
128	0.970878
136	0.970884
144	0.970885
152	0.970887
160	0.970888
168	0.970892
176	0.970895
184	0.970897
192	0.970906
200	0.970913

0	0.954299
8	0.96389
16	0.965115
24	0.970302
32	0.970351
40	0.970405
48	0.970466
56	0.970535
64	0.970595
72	0.970615
80	0.970627
88	0.970633
96	0.970688
104	0.970709
112	0.970727
120	0.970735
128	0.970745
136	0.970759
144	0.970761
152	0.970765
160	0.970765
168	0.970764
176	0.970764
184	0.970767
192	0.970767
200	0.970769

0	0.952924
8	0.965867
16	0.966626
24	0.968443
32	0.968772
40	0.968791
48	0.968938
56	0.969093
64	0.969132
72	0.969175
80	0.969186
88	0.969209
96	0.96923
104	0.969245
112	0.969248
120	0.969252
128	0.969261
136	0.970699
144	0.970747
152	0.970786
160	0.970913
168	0.970938
176	0.971084
184	0.97118
192	0.971222
200	0.971256

0	0.957612
8	0.964662
16	0.966848
24	0.966955
32	0.967497
40	0.967893
48	0.970415
56	0.970447
64	0.970509
72	0.970561
80	0.970622
88	0.970642
96	0.970653
104	0.970666
112	0.970686
120	0.970696
128	0.970698
136	0.970706
144	0.970708
152	0.970728
160	0.970751
168	0.970756
176	0.970762
184	0.970769
192	0.97077
200	0.970775

0	0.952445
8	0.966562
16	0.967256
24	0.967349
32	0.967772
40	0.968143
48	0.968442
56	0.968642
64	0.970486
72	0.970532
80	0.970569
88	0.970612
96	0.970644
104	0.970668
112	0.970679
120	0.970692
128	0.970693
136	0.970698
144	0.970699
152	0.970699
160	0.970709
168	0.970711
176	0.970717
184	0.970718
192	0.970725
200	0.970723

