0	0.815452
20	0.973396
40	0.975833
60	0.976707
80	0.980937
100	0.981409
120	0.981772
140	0.983254
160	0.983513
180	0.983576
200	0.983608
220	0.98397
240	0.984318
260	0.984374
280	0.98447
300	0.984502
320	0.984732
340	0.984743
360	0.98475
380	0.984758
400	0.984761
420	0.984792
440	0.984797
460	0.984796
480	0.984934
500	0.984945

0	0.824867
20	0.937003
40	0.942377
60	0.943022
80	0.943262
100	0.943359
120	0.946517
140	0.946705
160	0.947262
180	0.947694
200	0.948536
220	0.948836
240	0.95024
260	0.950361
280	0.950851
300	0.951492
320	0.951989
340	0.952606
360	0.952818
380	0.952941
400	0.953182
420	0.953187
440	0.953188
460	0.953315
480	0.953957
500	0.954198

0	0.850541
20	0.977882
40	0.978207
60	0.980626
80	0.982295
100	0.982725
120	0.982774
140	0.982851
160	0.983013
180	0.982989
200	0.98347
220	0.98355
240	0.983819
260	0.98405
280	0.98406
300	0.9841
320	0.984681
340	0.984682
360	0.984694
380	0.984846
400	0.985024
420	0.985046
440	0.985065
460	0.985091
480	0.9851
500	0.985091

0	0.806294
20	0.972072
40	0.973212
60	0.973625
80	0.984368
100	0.984413
120	0.984556
140	0.984625
160	0.984643
180	0.984679
200	0.984709
220	0.984731
240	0.984849
260	0.984869
280	0.984915
300	0.984918
320	0.984934
340	0.984956
360	0.984957
380	0.984959
400	0.984962
420	0.984968
440	0.98497
460	0.98502
480	0.98502
500	0.985021

0	0.812755
20	0.975586
40	0.977644
60	0.977671
80	0.981074
100	0.983711
120	0.983865
140	0.983953
160	0.983996
180	0.984382
200	0.984413
220	0.984413
240	0.984428
260	0.984563
280	0.984584
300	0.984626
320	0.984646
340	0.984709
360	0.984723
380	0.984762
400	0.984765
420	0.984786
440	0.984799
460	0.9848
480	0.9848
500	0.984801

