0	5.12899
20	0.319469
40	0.176117
60	0.174464
80	0.173887
100	0.173299
120	0.161852
140	0.16017
160	0.156054
180	0.15172
200	0.149009
220	0.14591
240	0.143865
260	0.141347
280	0.138593
300	0.137782
320	0.135671
340	0.133965
360	0.130774
380	0.128927
400	0.126358
420	0.124618
440	0.112412
460	0.110336
480	0.108887
500	0.106984

0	8.83932
20	0.657178
40	0.490594
60	0.592399
80	0.5356
100	0.600903
120	0.469402
140	0.559087
160	0.566282
180	0.567341
200	0.571899
220	0.567553
240	0.560252
260	0.571149
280	0.577588
300	0.569236
320	0.577551
340	0.574841
360	0.536501
380	0.564066
400	0.558051
420	0.49388
440	0.552423
460	0.546212
480	0.549485
500	0.548412

0	7.51702
20	0.195997
40	0.175125
60	0.163354
80	0.171099
100	0.239115
120	0.23311
140	0.158963
160	0.162531
180	0.209059
200	0.205832
220	0.207344
240	0.220671
260	0.219091
280	0.160117
300	0.160037
320	0.158512
340	0.160557
360	0.158475
380	0.22617
400	0.226639
420	0.230835
440	0.231375
460	0.231203
480	0.225705
500	0.224502

0	6.68061
20	0.497749
40	0.342352
60	0.28152
80	0.270937
100	0.263688
120	0.265943
140	0.261914
160	0.258479
180	0.256987
200	0.255746
220	0.173061
240	0.172584
260	0.170994
280	0.22689
300	0.222564
320	0.214018
340	0.213243
360	0.21609
380	0.215629
400	0.214508
420	0.213746
440	0.212968
460	0.236806
480	0.236039
500	0.234488

0	9.30637
20	0.446162
40	0.11116
60	0.138478
80	0.138075
100	0.137222
120	0.114213
140	0.112984
160	0.111405
180	0.11002
200	0.0741246
220	0.0721191
240	0.0682527
260	0.0654589
280	0.0630839
300	0.0595017
320	0.0578353
340	0.0546478
360	0.0523235
380	0.0505181
400	0.0484646
420	0.0458699
440	0.0436731
460	0.0411449
480	0.0431219
500	0.0416426

