0	2.70588
20	0.486056
40	0.393661
60	0.354672
80	0.356649
100	0.369565
120	0.372149
140	0.356804
160	0.352829
180	0.346212
200	0.352259
220	0.351715
240	0.351184
260	0.350784
280	0.350701
300	0.350736
320	0.350707
340	0.350709
360	0.350641
380	0.350636
400	0.350638
420	0.350638
440	0.350652
460	0.35065
480	0.35064
500	0.350665

0	5.82031
20	0.474474
40	0.291023
60	0.232979
80	0.230987
100	0.226473
120	0.225819
140	0.223458
160	0.233602
180	0.238515
200	0.233522
220	0.229155
240	0.21853
260	0.223634
280	0.208745
300	0.198342
320	0.193015
340	0.192081
360	0.188051
380	0.188589
400	0.187657
420	0.187213
440	0.187654
460	0.196963
480	0.196419
500	0.196781

0	5.7258
20	0.61397
40	0.295013
60	0.2232
80	0.197498
100	0.184462
120	0.18345
140	0.182535
160	0.182569
180	0.182579
200	0.18231
220	0.182211
240	0.181958
260	0.182048
280	0.18215
300	0.182424
320	0.181958
340	0.182109
360	0.181954
380	0.182215
400	0.18189
420	0.183254
440	0.181865
460	0.181885
480	0.18126
500	0.181452

0	5.42424
20	0.785509
40	0.561541
60	0.565198
80	0.552871
100	0.527328
120	0.526308
140	0.555578
160	0.527058
180	0.534004
200	0.533993
220	0.518538
240	0.51851
260	0.539102
280	0.539101
300	0.539113
320	0.539118
340	0.53903
360	0.534941
380	0.534943
400	0.534981
420	0.534959
440	0.534968
460	0.534966
480	0.534964
500	0.534959

0	4.26004
20	0.500902
40	0.181345
60	0.135455
80	0.132345
100	0.126766
120	0.120559
140	0.115014
160	0.113495
180	0.104759
200	0.104753
220	0.104771
240	0.104838
260	0.10367
280	0.100375
300	0.0998849
320	0.0994702
340	0.0975263
360	0.0968515
380	0.0965498
400	0.0890915
420	0.0881544
440	0.0872722
460	0.0855467
480	0.085111
500	0.0826352

