7.79958  7.96223  
8.23225  22.6843  
3.22872  8.30203  
4.71092  7.59002  
10.4682  4.26919  
3.59321  8.79856  
6.27399  6.22773  
4.04191  5.99148  
5.55547  11.0209  
7.11097  8.51711  
8.15638  5.86059  
9.30175  4.54202  
1.37368  14.6939  
9.57657  2.451  
7.55075  6.28923  
8.21833  3.87997  
12.0767  4.58736  
5.12395  9.95435  
4.89483  5.8915  
9.69332  4.37197  
8.78748  10.4998  
8.67491  7.71341  
5.06493  3.52627  
1.45643  14.0681  
9.19157  7.45414  
14.4032  10.5748  
10.5709  6.18057  
6.20302  7.41943  
6.84558  7.3785  
6.69292  7.24304  
10.7287  7.59521  
2.75665  4.75101  
8.60567  10.1123  
5.80624  9.39845  
2.70459  7.9432  
5.26235  3.10059  
11.6547  10.9843  
6.87011  5.65248  
9.57826  10.3472  
4.68317  12.6453  
1.97793  15.7483  
5.03253  8.39736  
7.23682  6.62559  
11.873  6.88927  
3.69606  8.76789  
2.57344  6.10284  
8.18888  7.94691  
5.16033  12.6055  
2.26351  6.83955  
9.51693  9.50178  
9.30189  4.13817  
12.5344  8.92314  
3.35273  6.88434  
4.31169  9.11266  
7.98927  8.82365  
3.23355  8.73176  
10.3748  9.18534  
6.05547  11.1112  
4.88232  7.4785  
3.91685  9.57072  
6.71828  7.65764  
8.32122  7.76694  
5.72365  2.56332  
7.84047  11.1601  
7.52485  13.3229  
3.60594  5.79008  
6.05222  6.2263  
7.14774  3.43829  
3.85701  6.83641  
12.7022  5.3522  
3.54702  8.41949  
7.97266  6.82889  
4.58509  8.50454  
4.97348  8.0803  
4.69129  7.71846  
3.97138  4.25198  
9.29413  10.2728  
2.82002  7.50655  
4.61957  6.60923  
5.32541  7.81955  
8.87512  6.78943  
4.93426  7.85533  
7.1434  9.39301  
6.0988  7.66772  
12.5502  13.5438  
4.78471  6.67094  
1.8723  7.80955  
3.91685  6.48501  
9.26107  17.1134  
3.24915  3.57677  
1.80753  5.98481  
7.43013  16.0165  
7.40551  13.734  
5.8981  7.03244  
1.69244  10.175  
6.75207  11.6406  
5.88481  5.27198  
5.17743  5.14519  
5.19124  3.97444  
8.85014  6.16654  
8.79444  7.18186  
5.89844  7.4992  
6.79751  3.97914  
5.78102  4.55841  
11.6273  12.718  
8.5171  4.82263  
1.37749  10.3651  
4.47779  3.78153  
11.3628  6.93809  
5.99572  5.60668  
2.08092  4.12522  
3.17325  14.802  
7.72669  10.0867  
6.86704  6.90297  
5.13326  7.43776  
4.17727  6.97897  
7.55327  6.29492  
1.25267  7.21906  
9.89209  11.1533  
7.1339  5.60319  
6.77007  7.6291  
6.11562  12.7613  
3.60417  2.62008  
8.85114  6.8069  
2.23776  9.63779  
5.96957  10.1781  
4.9087  6.2278  
5.05146  4.86397  
10.979  7.10049  
4.09961  9.32833  
9.70633  5.227  
3.464  2.33862  
8.95444  6.64649  
4.65236  6.96158  
7.401  7.54605  
2.95893  7.27438  
10.4285  4.9333  
5.98717  5.48487  
5.94503  10.6588  
5.64658  9.85809  
6.49228  6.86  
4.27451  5.59734  
10.798  5.53555  
5.25697  5.10405  
6.33816  4.40745  
6.22842  13.5205  
8.09298  0.972773  
5.26421  14.9805  
14.5651  8.39503  
9.44272  6.3816  
8.37625  10.2938  
2.46456  3.92326  
4.51059  13.4781  
8.37059  3.38076  
2.72463  2.97252  
4.80578  4.5735  
4.32328  2.36198  
4.67704  10.0559  
1.57007  4.22143  
6.84179  5.56409  
6.70269  2.28849  
2.16884  3.95254  
3.81892  6.36345  
2.82633  3.0904  
5.92179  10.4304  
7.3203  10.4869  
6.74184  7.26513  
9.63126  4.10987  
13.5472  8.99166  
3.23671  11.221  
9.83624  5.50143  
8.08483  5.99902  
3.56422  4.2855  
3.9447  7.15568  
