0	2.21365
20	0.0985591
40	0.0575935
60	0.0514477
80	0.0464913
100	0.0437156
120	0.0402491
140	0.0400681
160	0.0359825
180	0.032391
200	0.0310389
220	0.0279178
240	0.02659
260	0.0261382
280	0.0259296
300	0.0238691
320	0.0216411
340	0.0178082
360	0.0138016
380	0.00975653
400	0.00878447
420	0.00784011
440	0.0071261
460	0.00627348
480	0.00874804
500	0.0073038

0	1.70686
20	0.107189
40	0.0704739
60	0.0417392
80	0.0330423
100	0.0265111
120	0.0219468
140	0.0200647
160	0.0182989
180	0.0169174
200	0.0146883
220	0.0128943
240	0.0115868
260	0.0106626
280	0.00905716
300	0.00799882
320	0.00644413
340	0.00614239
360	0.00575248
380	0.0052898
400	0.00505408
420	0.00479273
440	0.0041009
460	0.00370025
480	0.00363423
500	0.00346749

0	1.99502
20	0.0926105
40	0.0758897
60	0.0590961
80	0.0388033
100	0.0258048
120	0.0173398
140	0.0158085
160	0.0152386
180	0.0132328
200	0.0111737
220	0.0106302
240	0.0096678
260	0.0101545
280	0.00908557
300	0.00843425
320	0.00768229
340	0.00720072
360	0.00667155
380	0.00630012
400	0.00600031
420	0.00583893
440	0.00518056
460	0.00466957
480	0.00421142
500	0.00405628

0	2.08881
20	0.131372
40	0.0942854
60	0.0308131
80	0.0245353
100	0.0208822
120	0.017981
140	0.0161311
160	0.0145787
180	0.0127003
200	0.0111639
220	0.00958738
240	0.00831771
260	0.00765963
280	0.00739925
300	0.00702491
320	0.00672949
340	0.00632155
360	0.00559615
380	0.00506603
400	0.00468837
420	0.00415313
440	0.00398162
460	0.00381948
480	0.0036874
500	0.00881863

0	2.34515
20	0.0733977
40	0.0626801
60	0.0506276
80	0.0372965
100	0.0259312
120	0.0218082
140	0.0183062
160	0.0161067
180	0.0153924
200	0.0147953
220	0.0139351
240	0.0129066
260	0.0119144
280	0.0113587
300	0.00977648
320	0.00845927
340	0.00778822
360	0.00680162
380	0.00523316
400	0.00432018
420	0.00423487
440	0.00405047
460	0.00410557
480	0.00393537
500	0.00377047

