1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
1  0.881259  
0.995213  0.894762  
0.990167  0.908513  
0.98525  0.922208  
0.980334  0.935948  
0.975226  0.950114  
0.970179  0.96422  
0.965094  0.978505  
0.959776  0.992995  
0.954407  1.00768  
0.949222  1.02181  
0.944014  1.03692  
0.938635  1.05158  
0.933069  1.06687  
0.92767  1.08166  
0.921923  1.0974  
0.916997  1.11258  
0.911132  1.12981  
0.904633  1.14533  
0.899299  1.16051  
0.893042  1.17764  
0.88782  1.19312  
0.881298  1.21057  
0.875308  1.22768  
0.869592  1.24337  
0.863298  1.26118  
0.857125  1.2786  
0.850649  1.29617  
0.844295  1.31335  
0.837697  1.33177  
0.831261  1.34941  
0.825417  1.36753  
0.818187  1.38596  
0.811666  1.40401  
0.805173  1.42247  
0.798225  1.44224  
0.791181  1.46158  
0.784138  1.48101  
0.77695  1.50084  
0.769941  1.52048  
0.762932  1.5402  
0.75545  1.56206  
0.747882  1.5824  
0.741029  1.60292  
0.733657  1.62476  
0.725439  1.64516  
0.717319  1.6679  
0.710222  1.68877  
0.702486  1.71075  
0.693965  1.73355  
0.686395  1.75561  
0.677724  1.77899  
0.669353  1.80179  
0.661531  1.82398  
0.652808  1.84873  
0.643907  1.87323  
0.635709  1.89677  
0.626481  1.92233  
0.617253  1.94804  
0.608596  1.97247  
0.599578  1.99825  
0.590638  2.02387  
0.581057  2.05069  
0.571855  2.07799  
0.562002  2.10585  
0.552226  2.13218  
0.542693  2.15983  
0.532287  2.1877  
0.522001  2.21635  
0.511406  2.24633  
0.501752  2.27446  
0.491442  2.30682  
0.480084  2.33642  
0.469605  2.36764  
0.45885  2.39972  
0.446334  2.42939  
0.435552  2.46286  
0.424755  2.49532  
0.41269  2.52756  
0.400609  2.56143  
0.389518  2.59346  
0.376567  2.62916  
0.363922  2.6639  
0.352436  2.69708  
0.339524  2.73261  
0.326256  2.76966  
0.312593  2.80982  
0.299848  2.84391  
0.286166  2.88369  
0.270768  2.92618  
0.257885  2.96452  
0.244873  3.0021  
0.229743  3.04472  
0.212818  3.09298  
0.200542  3.12847  
0.184339  3.17224  
0.169962  3.21865  
0.153182  3.26667  
0.135851  3.3126  
0.120118  3.36016  
0.104788  3.4006  
0.0856437  3.4521  
0.0704423  3.49812  
0.0504397  3.55215  
0.0334178  3.60323  
0.0175085  3.65154  
6.09297e-005  3.70478  
