0	0.109
20	0.949574
40	0.954905
60	0.955024
80	0.955047
100	0.95508
120	0.95556
140	0.955972
160	0.95582
180	0.955846
200	0.955851
220	0.955862
240	0.956133
260	0.956035
280	0.956358
300	0.956318
320	0.956193
340	0.956397
360	0.956448
380	0.956355
400	0.956356
420	0.956358
440	0.956376
460	0.956439
480	0.956393
500	0.956396

0	0.253622
20	0.93627
40	0.959137
60	0.959625
80	0.959675
100	0.959851
120	0.959761
140	0.959493
160	0.959594
180	0.960023
200	0.959345
220	0.959498
240	0.959688
260	0.960484
280	0.960499
300	0.960462
320	0.960773
340	0.960807
360	0.960471
380	0.960797
400	0.960775
420	0.960533
440	0.960714
460	0.960782
480	0.96057
500	0.960656

0	0.260148
20	0.914245
40	0.969298
60	0.97393
80	0.974979
100	0.975314
120	0.974088
140	0.975464
160	0.975149
180	0.975236
200	0.974549
220	0.975265
240	0.97583
260	0.975484
280	0.975897
300	0.975182
320	0.974986
340	0.97525
360	0.974572
380	0.975245
400	0.975177
420	0.975086
440	0.975344
460	0.975136
480	0.97592
500	0.975286

0	0.208436
20	0.945367
40	0.952763
60	0.952893
80	0.953091
100	0.953776
120	0.95375
140	0.953365
160	0.953687
180	0.953533
200	0.954166
220	0.953884
240	0.954043
260	0.954197
280	0.954165
300	0.954346
320	0.954265
340	0.954273
360	0.954343
380	0.954375
400	0.954364
420	0.954459
440	0.954434
460	0.954439
480	0.95442
500	0.954401

0	0.326827
20	0.932669
40	0.972639
60	0.978018
80	0.976136
100	0.97792
120	0.977437
140	0.977786
160	0.976147
180	0.976846
200	0.977019
220	0.97753
240	0.976512
260	0.977386
280	0.978147
300	0.977792
320	0.977314
340	0.976482
360	0.977831
380	0.977008
400	0.977581
420	0.977822
440	0.976894
460	0.977688
480	0.977331
500	0.977044

