0	0.846099
8	0.866533
16	0.867831
24	0.868052
32	0.868107
40	0.868186
48	0.868209
56	0.868236
64	0.868261
72	0.868273
80	0.868277
88	0.868267
96	0.868271
104	0.86827
112	0.868272
120	0.868272
128	0.868274
136	0.868274
144	0.868274
152	0.868276
160	0.868279
168	0.868282
176	0.868282
184	0.868282
192	0.868282
200	0.868282

0	0.858087
8	0.864988
16	0.867818
24	0.868035
32	0.868157
40	0.868163
48	0.868169
56	0.868198
64	0.868205
72	0.868275
80	0.86828
88	0.868283
96	0.868288
104	0.86829
112	0.86829
120	0.868289
128	0.86829
136	0.868291
144	0.868291
152	0.868279
160	0.868279
168	0.868279
176	0.86828
184	0.868282
192	0.868282
200	0.868285

0	0.839998
8	0.865463
16	0.867852
24	0.86807
32	0.868081
40	0.868199
48	0.868244
56	0.868246
64	0.868258
72	0.868253
80	0.868257
88	0.868241
96	0.868241
104	0.868242
112	0.868241
120	0.868242
128	0.868244
136	0.86825
144	0.86828
152	0.868281
160	0.868281
168	0.868281
176	0.868282
184	0.868282
192	0.868283
200	0.868283

0	0.836864
8	0.865196
16	0.867528
24	0.868125
32	0.868222
40	0.868236
48	0.868248
56	0.868262
64	0.868264
72	0.868264
80	0.868277
88	0.868278
96	0.868301
104	0.868302
112	0.868303
120	0.868289
128	0.868289
136	0.86829
144	0.86829
152	0.868292
160	0.868294
168	0.868294
176	0.868294
184	0.868294
192	0.868294
200	0.868294

0	0.825309
8	0.864461
16	0.867059
24	0.867991
32	0.868054
40	0.868122
48	0.868268
56	0.868267
64	0.868278
72	0.868259
80	0.868262
88	0.868264
96	0.868266
104	0.868267
112	0.868268
120	0.868279
128	0.868286
136	0.86829
144	0.868291
152	0.868292
160	0.868292
168	0.868293
176	0.868292
184	0.868293
192	0.868293
200	0.868287

