0	0.0192438
12	0.963198
24	0.968715
36	0.982067
48	0.967604
60	0.956976
72	0.968763
84	0.989104
96	0.9851
108	0.992131
120	0.986097
132	0.989437
144	0.985306
156	0.984984
168	0.985582
180	0.985607
192	0.986624
204	0.973313
216	0.988212
228	0.988826
240	0.988691
252	0.988697
264	0.988437
276	0.989054
288	0.988999
300	0.989031

0	0
12	0.939066
24	0.985211
36	0.978061
48	0.983083
60	0.960429
72	0.977285
84	0.981941
96	0.940877
108	0.87937
120	0.856464
132	0.991797
144	0.972065
156	0.953179
168	0.96022
180	0.961349
192	0.955034
204	0.95492
216	0.95617
228	0.95228
240	0.954548
252	0.961113
264	0.973997
276	0.970689
288	0.970182
300	0.975015

0	0.0239873
12	0.970943
24	0.969363
36	0.989569
48	0.983276
60	0.980024
72	0.911053
84	0.93585
96	0.955454
108	0.910081
120	0.914804
132	0.895266
144	0.904089
156	0.906456
168	0.914073
180	0.958174
192	0.985255
204	0.9597
216	0.97187
228	0.971849
240	0.97197
252	0.971334
264	0.978026
276	0.978015
288	0.992798
300	0.993158

0	0.157956
12	0.965251
24	0.978126
36	0.986325
48	0.986885
60	0.984665
72	0.982928
84	0.987457
96	0.981618
108	0.989781
120	0.990625
132	0.985055
144	0.974879
156	0.98997
168	0.990556
180	0.93767
192	0.882194
204	0.889558
216	0.889199
228	0.910621
240	0.91844
252	0.917891
264	0.912938
276	0.914314
288	0.9071
300	0.907634

0	0
12	0.979354
24	0.973802
36	0.984329
48	0.987415
60	0.934063
72	0.969587
84	0.977448
96	0.970598
108	0.96681
120	0.96927
132	0.974531
144	0.978511
156	0.970681
168	0.971631
180	0.974916
192	0.974172
204	0.978513
216	0.981877
228	0.982904
240	0.982977
252	0.98396
264	0.98353
276	0.982787
288	0.983496
300	0.983299

