0	0.95422
8	0.965127
16	0.966997
24	0.967639
32	0.968052
40	0.968232
48	0.968336
56	0.968464
64	0.968522
72	0.968566
80	0.970394
88	0.970421
96	0.970437
104	0.970485
112	0.970555
120	0.970581
128	0.970604
136	0.970678
144	0.970688
152	0.970706
160	0.970712
168	0.970727
176	0.970743
184	0.970745
192	0.97076
200	0.970767

0	0.954299
8	0.96464
16	0.967086
24	0.967894
32	0.967946
40	0.967963
48	0.968375
56	0.968398
64	0.968502
72	0.968548
80	0.970589
88	0.970605
96	0.970634
104	0.970646
112	0.970658
120	0.970661
128	0.970666
136	0.970666
144	0.970669
152	0.970669
160	0.97068
168	0.970709
176	0.970712
184	0.970734
192	0.970736
200	0.970752

0	0.952924
8	0.964758
16	0.96653
24	0.96765
32	0.967906
40	0.968107
48	0.968178
56	0.968361
64	0.96841
72	0.968513
80	0.968562
88	0.968578
96	0.970432
104	0.970439
112	0.970482
120	0.970492
128	0.970501
136	0.970508
144	0.970515
152	0.970518
160	0.970641
168	0.97067
176	0.970696
184	0.970701
192	0.970711
200	0.97074

0	0.957612
8	0.965104
16	0.965963
24	0.970591
32	0.970647
40	0.970667
48	0.970695
56	0.970995
64	0.971117
72	0.971202
80	0.971212
88	0.971254
96	0.9713
104	0.97132
112	0.971333
120	0.97134
128	0.97135
136	0.971352
144	0.971355
152	0.971358
160	0.971359
168	0.97136
176	0.971377
184	0.971379
192	0.971379
200	0.971378

0	0.952445
8	0.965017
16	0.966211
24	0.967317
32	0.967394
40	0.967615
48	0.96777
56	0.967881
64	0.968316
72	0.968479
80	0.968628
88	0.970434
96	0.970452
104	0.970473
112	0.970491
120	0.970514
128	0.970533
136	0.970644
144	0.97068
152	0.970696
160	0.970727
168	0.970776
176	0.970795
184	0.970811
192	0.970829
200	0.970851

