36.7269  0.0230047  77.5091  
36.725  0.0230035  77.5052  
36.7241  0.0230029  77.5033  
36.7269  0.0230047  77.5091  
36.7277  0.0230052  77.5108  
36.7269  0.0230047  77.5091  
36.7279  0.0230053  77.5111  
36.7229  0.0230021  77.5006  
36.7277  0.0230052  77.5108  
36.7255  0.0230038  77.5062  
36.7254  0.0230037  77.506  
36.7259  0.023004  77.5069  
36.7246  0.0230032  77.5043  
36.7259  0.023004  77.5069  
36.725  0.0230034  77.505  
36.7248  0.0230033  77.5046  
36.7277  0.0230052  77.5108  
36.727  0.0230047  77.5094  
36.7254  0.0230037  77.506  
36.7255  0.0230038  77.5062  
36.7241  0.0230029  77.5033  
36.7254  0.0230037  77.506  
36.7281  0.0230054  77.5116  
36.727  0.0230047  77.5094  
36.7281  0.0230054  77.5116  
36.7264  0.0230044  77.5081  
36.7241  0.0230029  77.5033  
36.7255  0.0230038  77.5062  
36.7265  0.0230044  77.5083  
36.7296  0.0230063  77.5148  
36.7241  0.0230029  77.5033  
36.7265  0.0230044  77.5083  
36.7277  0.0230052  77.5108  
36.7265  0.0230044  77.5083  
36.7245  0.0230031  77.504  
36.7241  0.0230029  77.5033  
36.7241  0.0230029  77.5032  
36.7255  0.0230038  77.5062  
36.7259  0.023004  77.507  
36.7265  0.0230044  77.5083  
36.727  0.0230047  77.5094  
36.7277  0.0230052  77.5108  
36.7254  0.0230037  77.506  
36.7265  0.0230044  77.5083  
36.7246  0.0230032  77.5043  
36.7265  0.0230044  77.5083  
36.7259  0.023004  77.5069  
36.7255  0.0230038  77.5062  
36.7255  0.0230038  77.5062  
36.7246  0.0230032  77.5043  
36.7315  0.0230076  77.5189  
36.7315  0.0230076  77.5189  
36.727  0.0230047  77.5094  
36.7294  0.0230062  77.5143  
36.7246  0.0230032  77.5043  
36.7241  0.0230029  77.5032  
36.7232  0.0230023  77.5013  
36.7294  0.0230062  77.5143  
36.7281  0.0230054  77.5116  
36.7257  0.0230039  77.5065  
36.7257  0.0230039  77.5065  
36.7315  0.0230076  77.5189  
36.7277  0.0230052  77.5108  
36.7279  0.0230053  77.5112  
36.7248  0.0230033  77.5046  
36.7265  0.0230044  77.5083  
36.7232  0.0230023  77.5013  
36.7232  0.0230023  77.5013  
36.7248  0.0230033  77.5046  
36.7255  0.0230038  77.5062  
36.7315  0.0230076  77.5189  
36.7248  0.0230033  77.5046  
36.7265  0.0230044  77.5083  
36.7277  0.0230052  77.5108  
36.7265  0.0230044  77.5082  
36.7255  0.0230038  77.5062  
36.7277  0.0230052  77.5108  
36.725  0.0230034  77.505  
36.7276  0.0230051  77.5106  
36.7277  0.0230052  77.5108  
36.7265  0.0230044  77.5083  
36.7264  0.0230044  77.5081  
36.7265  0.0230044  77.5082  
36.727  0.0230047  77.5094  
36.7276  0.0230051  77.5106  
36.7279  0.0230053  77.5112  
36.727  0.0230047  77.5094  
36.7241  0.0230029  77.5033  
36.7277  0.0230052  77.5108  
36.7265  0.0230044  77.5083  
36.7267  0.0230045  77.5087  
36.7241  0.0230029  77.5032  
36.7283  0.0230055  77.512  
36.7241  0.0230029  77.5032  
36.7254  0.0230037  77.506  
36.7232  0.0230023  77.5013  
36.7254  0.0230037  77.506  
36.7254  0.0230037  77.506  
36.7255  0.0230038  77.5062  
36.7279  0.0230053  77.5112  
36.732  0.0230078  77.5198  
36.7263  0.0230043  77.5079  
36.7259  0.023004  77.507  
36.7241  0.0230029  77.5033  
36.7273  0.0230049  77.5098  
36.7295  0.0230063  77.5146  
36.7273  0.0230049  77.5098  
36.7315  0.0230076  77.5189  
36.7267  0.0230046  77.5088  
36.7267  0.0230046  77.5088  
36.7265  0.0230044  77.5082  
36.7315  0.0230076  77.5189  
36.7285  0.0230057  77.5125  
36.7276  0.0230051  77.5106  
36.732  0.0230078  77.5198  
36.727  0.0230047  77.5094  
36.7264  0.0230044  77.5081  
36.7267  0.0230045  77.5087  
36.727  0.0230047  77.5094  
36.7264  0.0230044  77.5081  
36.7241  0.0230029  77.5032  
36.7241  0.0230029  77.5032  
36.7295  0.0230063  77.5146  
36.7245  0.0230031  77.504  
36.7267  0.0230046  77.5088  
36.7276  0.0230051  77.5106  
36.732  0.0230078  77.5198  
36.7265  0.0230044  77.5082  
36.7283  0.0230055  77.512  
36.727  0.0230047  77.5094  
36.7276  0.0230051  77.5107  
36.7267  0.0230045  77.5087  
36.7259  0.023004  77.507  
36.7285  0.0230057  77.5125  
36.7275  0.023005  77.5103  
36.7267  0.0230045  77.5087  
36.7232  0.0230023  77.5013  
36.7232  0.0230023  77.5013  
36.7241  0.0230029  77.5032  
36.7267  0.0230046  77.5088  
36.7276  0.0230051  77.5106  
36.7276  0.0230051  77.5106  
36.7265  0.0230044  77.5082  
36.7279  0.0230053  77.5112  
36.7265  0.0230044  77.5082  
36.7315  0.0230076  77.5189  
36.732  0.0230078  77.5198  
36.7264  0.0230044  77.5081  
36.7276  0.0230051  77.5106  
36.7315  0.0230076  77.5189  
36.7264  0.0230044  77.5081  
36.7276  0.0230051  77.5107  
36.7255  0.0230038  77.5061  
36.7276  0.0230051  77.5106  
36.7232  0.0230023  77.5013  
36.7267  0.0230046  77.5088  
36.7286  0.0230057  77.5127  
36.7276  0.0230051  77.5106  
36.7276  0.0230051  77.5106  
36.7276  0.0230051  77.5106  
36.7279  0.0230053  77.5112  
36.7276  0.0230051  77.5106  
36.732  0.0230078  77.5198  
36.7285  0.0230057  77.5125  
36.7279  0.0230053  77.5112  
36.732  0.0230078  77.5198  
36.7271  0.0230048  77.5095  
36.7255  0.0230037  77.506  
36.7276  0.0230051  77.5107  
36.7267  0.0230045  77.5087  
36.7261  0.0230042  77.5075  
36.7287  0.0230058  77.5129  
36.7287  0.0230058  77.5129  
36.7279  0.0230053  77.5111  
36.7232  0.0230023  77.5013  
36.7286  0.0230057  77.5127  
36.7279  0.0230053  77.5111  
36.7315  0.0230076  77.5189  
36.7281  0.0230054  77.5117  
36.7265  0.0230044  77.5082  
36.7265  0.0230044  77.5082  
36.7285  0.0230057  77.5125  
36.7265  0.0230044  77.5082  
36.7294  0.0230062  77.5143  
36.7273  0.0230049  77.5099  
36.7255  0.0230037  77.506  
36.7271  0.0230048  77.5095  
36.7264  0.0230044  77.5081  
36.7261  0.0230042  77.5075  
36.7268  0.0230046  77.509  
36.7257  0.0230039  77.5066  
36.7267  0.0230045  77.5086  
36.7286  0.0230057  77.5127  
36.7281  0.0230054  77.5117  
36.7276  0.0230051  77.5106  
36.7265  0.0230044  77.5082  
36.728  0.0230054  77.5115  
36.7283  0.0230055  77.512  
36.7301  0.0230066  77.5158  
36.7301  0.0230066  77.5158  
36.7301  0.0230066  77.5158  
36.7267  0.0230045  77.5087  
36.7279  0.0230053  77.5112  
36.723  0.0230022  77.5009  
36.7264  0.0230044  77.5081  
36.7271  0.0230048  77.5095  
36.7275  0.023005  77.5104  
36.7273  0.0230049  77.5098  
36.7296  0.0230063  77.5148  
36.7255  0.0230038  77.5061  
36.7281  0.0230054  77.5117  
36.7286  0.0230057  77.5127  
36.7292  0.0230061  77.514  
36.728  0.0230054  77.5115  
36.7267  0.0230045  77.5086  
36.7286  0.0230057  77.5127  
36.7281  0.0230054  77.5117  
36.7276  0.0230051  77.5106  
36.7265  0.0230044  77.5082  
36.7232  0.0230023  77.5013  
36.7315  0.0230076  77.5189  
36.7265  0.0230044  77.5082  
36.7279  0.0230053  77.5112  
36.7263  0.0230043  77.5077  
36.7271  0.0230048  77.5095  
36.7257  0.0230039  77.5065  
36.7267  0.0230045  77.5087  
36.7267  0.0230045  77.5087  
36.7261  0.0230042  77.5075  
36.728  0.0230053  77.5114  
36.7271  0.0230048  77.5096  
36.7295  0.0230063  77.5146  
36.7292  0.0230061  77.514  
36.7262  0.0230042  77.5076  
36.7283  0.0230055  77.512  
36.7265  0.0230044  77.5082  
36.7292  0.0230061  77.514  
36.7286  0.0230057  77.5127  
36.7291  0.0230061  77.5138  
36.7267  0.0230046  77.5088  
36.7276  0.0230051  77.5106  
36.732  0.0230078  77.5198  
36.7265  0.0230044  77.5082  
36.723  0.0230022  77.5009  
36.7278  0.0230052  77.511  
36.7285  0.0230057  77.5125  
36.7261  0.0230042  77.5075  
36.7264  0.0230044  77.5081  
36.7286  0.0230057  77.5126  
36.7264  0.0230044  77.5081  
36.7267  0.0230045  77.5087  
36.7275  0.023005  77.5104  
36.7275  0.023005  77.5103  
36.7281  0.0230054  77.5117  
36.7267  0.0230046  77.5088  
36.7262  0.0230042  77.5076  
36.7232  0.0230023  77.5013  
36.7294  0.0230062  77.5143  
36.729  0.0230059  77.5135  
36.7296  0.0230063  77.5148  
36.7291  0.0230061  77.5138  
36.7281  0.0230054  77.5117  
36.7301  0.0230066  77.5157  
36.7265  0.0230044  77.5082  
36.7263  0.0230043  77.5077  
36.7265  0.0230044  77.5082  
36.7273  0.0230049  77.5099  
36.728  0.0230053  77.5114  
36.7275  0.023005  77.5104  
36.728  0.0230053  77.5114  
36.7256  0.0230038  77.5063  
36.7275  0.023005  77.5104  
36.7263  0.0230042  77.5078  
36.7271  0.0230048  77.5095  
36.7255  0.0230037  77.506  
36.7263  0.0230042  77.5078  
36.7294  0.0230062  77.5143  
36.731  0.0230072  77.5177  
36.7286  0.0230057  77.5127  
36.7267  0.0230045  77.5086  
36.7276  0.0230051  77.5106  
36.7322  0.023008  77.5203  
36.7292  0.0230061  77.514  
36.7276  0.0230051  77.5106  
36.7286  0.0230057  77.5127  
36.7242  0.023003  77.5035  
36.7281  0.0230054  77.5117  
36.7276  0.0230051  77.5107  
36.7276  0.0230051  77.5107  
36.7256  0.0230038  77.5063  
36.7255  0.0230037  77.506  
36.7263  0.0230043  77.5077  
36.7267  0.0230045  77.5087  
36.7265  0.0230044  77.5082  
36.7263  0.0230042  77.5078  
36.7271  0.0230048  77.5095  
36.7275  0.023005  77.5103  
36.7278  0.0230052  77.511  
36.7264  0.0230044  77.5081  
36.7261  0.0230042  77.5075  
36.7278  0.0230052  77.5111  
36.7257  0.0230039  77.5066  
36.731  0.0230072  77.5177  
36.7295  0.0230063  77.5146  
36.7265  0.0230044  77.5082  
