1  0.542019  
0.993507  0.543589  
0.967227  0.547359  
0.951269  0.550229  
0.931827  0.553204  
0.912959  0.556197  
0.894092  0.559261  
0.877705  0.562251  
0.862928  0.565122  
0.842422  0.568122  
0.8275  0.570534  
0.813634  0.573168  
0.798768  0.575485  
0.782307  0.578109  
0.77094  0.5805  
0.756161  0.582585  
0.742113  0.585348  
0.728241  0.587498  
0.716512  0.589805  
0.703008  0.592113  
0.692572  0.594243  
0.680361  0.596377  
0.668226  0.598087  
0.657576  0.601328  
0.648471  0.604228  
0.639861  0.607015  
0.631251  0.609829  
0.623537  0.612992  
0.615152  0.615459  
0.608302  0.617707  
0.598203  0.620873  
0.590639  0.623372  
0.584565  0.625395  
0.575955  0.628391  
0.567247  0.631419  
0.560734  0.633553  
0.552612  0.636406  
0.545445  0.638989  
0.537448  0.641562  
0.53102  0.643954  
0.523283  0.646563  
0.516887  0.648879  
0.511378  0.650658  
0.504028  0.653662  
0.496249  0.656174  
0.489404  0.658428  
0.482916  0.660875  
0.4778  0.662757  
0.470292  0.665492  
0.463317  0.667785  
0.457681  0.670029  
0.452077  0.672127  
0.446296  0.674044  
0.440051  0.67657  
0.432778  0.678918  
0.427486  0.681018  
0.42206  0.683035  
0.416627  0.684869  
0.410832  0.687139  
0.404509  0.689504  
0.398821  0.691578  
0.393089  0.693824  
0.387742  0.695684  
0.382006  0.697829  
0.377376  0.699647  
0.37255  0.701407  
0.367396  0.703487  
0.361991  0.705674  
0.356496  0.707575  
0.351639  0.709643  
0.346787  0.711628  
0.341171  0.713449  
0.336146  0.715367  
0.332185  0.717597  
0.328504  0.720242  
0.32388  0.723337  
0.320245  0.725971  
0.316519  0.728681  
0.312586  0.731553  
0.308814  0.734317  
0.304801  0.737279  
0.30107  0.740027  
0.297254  0.742856  
0.293352  0.745768  
0.289689  0.748496  
0.285694  0.751502  
0.28203  0.754251  
0.278313  0.75706  
0.274627  0.759861  
0.270893  0.762714  
0.267246  0.765488  
0.263451  0.768398  
0.259866  0.771156  
0.256152  0.77403  
0.252599  0.776786  
0.24891  0.779656  
0.245224  0.78253  
0.241773  0.785239  
0.238053  0.788162  
0.234572  0.790911  
0.230948  0.793788  
0.227349  0.796651  
0.223923  0.799386  
0.220375  0.802219  
0.21675  0.805135  
0.213339  0.807885  
0.209839  0.810715  
0.206348  0.81355  
0.202834  0.816416  
0.19939  0.81923  
0.196024  0.821993  
0.192399  0.824982  
0.188825  0.827932  
0.185701  0.830523  
0.18213  0.833494  
0.178865  0.836219  
0.1754  0.839122  
0.172043  0.841943  
0.168669  0.844791  
0.165301  0.84764  
0.161946  0.850489  
0.158536  0.853394  
0.155002  0.856414  
0.151851  0.85912  
0.148339  0.862141  
0.145138  0.864905  
0.141917  0.867693  
0.138427  0.870728  
0.135186  0.873555  
0.131851  0.876472  
0.128537  0.879381  
0.125242  0.882284  
0.122032  0.88512  
0.118742  0.888037  
0.115363  0.891043  
0.112149  0.893911  
0.108837  0.896876  
0.105602  0.899783  
0.102275  0.902784  
0.099139  0.905617  
0.0959262  0.908531  
0.0926368  0.911525  
0.0893789  0.914499  
0.0862393  0.917375  
0.082981  0.920369  
0.0796926  0.9234  
0.0764822  0.92637  
0.0732858  0.929335  
0.0700957  0.932305  
0.0668471  0.935339  
0.0636432  0.93834  
0.0604668  0.941325  
0.0572723  0.944337  
0.0540689  0.947367  
0.0509023  0.950372  
0.047707  0.953414  
0.0445324  0.956445  
0.0413427  0.959502  
0.03815  0.962569  
0.0349651  0.965639  
0.0317677  0.968732  
0.0285865  0.971818  
0.0254092  0.974916  
0.0222314  0.978014  
0.019039  0.981141  
0.0158762  0.98425  
0.0126953  0.987386  
0.00951795  0.990528  
0.00633773  0.993683  
0.00316588  0.99684  
5.47232e-005  0.999946  
