0	0.0192438
12	0.968394
24	0.983131
36	0.975361
48	0.981204
60	0.97841
72	0.975495
84	0.976646
96	0.978163
108	0.97255
120	0.967256
132	0.973864
144	0.971546
156	0.976487
168	0.976417
180	0.976498
192	0.976412
204	0.977831
216	0.972431
228	0.959469
240	0.994421
252	0.992487
264	0.992704
276	0.993321
288	0.985047
300	0.984003

0	0
12	0.969424
24	0.961225
36	0.975331
48	0.954974
60	0.977486
72	0.96383
84	0.98533
96	0.94892
108	0.87349
120	0.896186
132	0.886238
144	0.897166
156	0.881847
168	0.951661
180	0.936114
192	0.923161
204	0.93951
216	0.969385
228	0.994464
240	0.99442
252	0.994314
264	0.994266
276	0.994273
288	0.994142
300	0.994107

0	0.0239873
12	0.962778
24	0.968187
36	0.983517
48	0.991601
60	0.962758
72	0.961913
84	0.959845
96	0.920659
108	0.877894
120	0.857441
132	0.857185
144	0.863492
156	0.863896
168	0.82826
180	0.789156
192	0.902872
204	0.952838
216	0.938599
228	0.895178
240	0.907465
252	0.976067
264	0.983714
276	0.950669
288	0.965686
300	0.960831

0	0.157956
12	0.952277
24	0.981571
36	0.957606
48	0.978602
60	0.967159
72	0.984577
84	0.988473
96	0.981381
108	0.982863
120	0.983123
132	0.994843
144	0.975316
156	0.976131
168	0.984435
180	0.985742
192	0.987474
204	0.98757
216	0.994285
228	0.986
240	0.9942
252	0.994008
264	0.993462
276	0.994852
288	0.994873
300	0.99511

0	0
12	0.984997
24	0.972968
36	0.935296
48	0.976516
60	0.983453
72	0.990607
84	0.989914
96	0.922666
108	0.967381
120	0.969293
132	0.968453
144	0.950875
156	0.956572
168	0.971773
180	0.971346
192	0.977848
204	0.973443
216	0.970664
228	0.978983
240	0.977909
252	0.978177
264	0.973861
276	0.974058
288	0.976863
300	0.973432

