0	0.946132
8	0.94933
16	0.949383
24	0.949377
32	0.949506
40	0.94849
48	0.949509
56	0.947877
64	0.947874
72	0.94951
80	0.949513
88	0.949515
96	0.949509
104	0.949506
112	0.94831
120	0.948309
128	0.949504
136	0.949504
144	0.949503
152	0.949504
160	0.949504
168	0.949504
176	0.949506
184	0.949507
192	0.949508
200	0.949508

0	0.938571
8	0.949333
16	0.949497
24	0.949518
32	0.9495
40	0.949083
48	0.949501
56	0.9495
64	0.949317
72	0.949317
80	0.949498
88	0.949498
96	0.949498
104	0.949498
112	0.94932
120	0.949503
128	0.949503
136	0.949502
144	0.949319
152	0.949504
160	0.949507
168	0.949506
176	0.949507
184	0.949506
192	0.949504
200	0.949504

0	0.944341
8	0.948758
16	0.94917
24	0.949397
32	0.949496
40	0.949503
48	0.949501
56	0.949302
64	0.949302
72	0.9495
80	0.949499
88	0.949303
96	0.9495
104	0.949499
112	0.9495
120	0.949498
128	0.949499
136	0.949055
144	0.949498
152	0.949328
160	0.949499
168	0.949499
176	0.949499
184	0.949498
192	0.949498
200	0.949497

0	0.944728
8	0.949123
16	0.949492
24	0.94951
32	0.94902
40	0.94951
48	0.948741
56	0.948741
64	0.948553
72	0.949505
80	0.94855
88	0.949502
96	0.949502
104	0.949502
112	0.949503
120	0.949059
128	0.949504
136	0.949503
144	0.949091
152	0.949503
160	0.949503
168	0.949503
176	0.949504
184	0.949505
192	0.949511
200	0.949512

0	0.942693
8	0.9493
16	0.949185
24	0.948993
32	0.948488
40	0.949505
48	0.949509
56	0.94951
64	0.949507
72	0.949507
80	0.949326
88	0.949501
96	0.949503
104	0.949326
112	0.949329
120	0.949331
128	0.948803
136	0.949504
144	0.949503
152	0.949501
160	0.949503
168	0.949504
176	0.949504
184	0.949502
192	0.949502
200	0.949503

