0	0
12	0
24	0
36	0
48	0
60	0
72	0
84	0
96	0
108	0
120	0
132	0
144	0
156	0
168	0
180	0
192	0
204	0
216	0
228	0
240	0
252	0.969392
264	0.981493
276	0.98375
288	0.985931
300	0.987695

0	0
12	0
24	0
36	0
48	0.873938
60	0.87923
72	0.875554
84	0.814039
96	0.861913
108	0.831261
120	0.808137
132	0.954725
144	0.962468
156	0.962904
168	0.96472
180	0.966719
192	0.975893
204	0.976779
216	0.981264
228	0.985226
240	0.986246
252	0.961575
264	0.962542
276	0.940855
288	0.968769
300	0.987304

0	0
12	0.779417
24	0.876558
36	0.89604
48	0.881515
60	0.927658
72	0.925011
84	0.932889
96	0.922084
108	0.928311
120	0.916046
132	0.962288
144	0.976654
156	0.972501
168	0.976062
180	0.974937
192	0.979621
204	0.978578
216	0.979156
228	0.978316
240	0.978505
252	0.979291
264	0.980417
276	0.981387
288	0.981392
300	0.980768

0	0
12	0.439924
24	0.844929
36	0.87088
48	0.871939
60	0.888801
72	0.919437
84	0.927529
96	0.885765
108	0.933683
120	0.910885
132	0.936902
144	0.931745
156	0.940474
168	0.945057
180	0.948806
192	0.948582
204	0.95526
216	0.951868
228	0.960555
240	0.956249
252	0.95728
264	0.960907
276	0.963299
288	0.962675
300	0.941198

0	0
12	0.746255
24	0.884922
36	0.895466
48	0.894284
60	0.905488
72	0.918595
84	0.883075
96	0.935996
108	0.940238
120	0.943566
132	0.947223
144	0.948212
156	0.950708
168	0.955234
180	0.952996
192	0.958184
204	0.960899
216	0.959891
228	0.964176
240	0.966165
252	0.957983
264	0.958479
276	0.967757
288	0.967977
300	0.968585

