0	0.959263
8	0.968934
16	0.969237
24	0.969483
32	0.96971
40	0.969986
48	0.969998
56	0.970099
64	0.970109
72	0.970132
80	0.970153
88	0.970162
96	0.970168
104	0.970172
112	0.970175
120	0.9702
128	0.970226
136	0.970231
144	0.970237
152	0.970249
160	0.970249
168	0.970249
176	0.970249
184	0.970265
192	0.970272
200	0.970275

0	0.95719
8	0.967157
16	0.969086
24	0.96941
32	0.97021
40	0.97026
48	0.970363
56	0.970403
64	0.970441
72	0.970503
80	0.970472
88	0.970478
96	0.970484
104	0.970491
112	0.970492
120	0.970494
128	0.970495
136	0.970495
144	0.970495
152	0.970495
160	0.970495
168	0.970495
176	0.970499
184	0.970504
192	0.970505
200	0.970538

0	0.966068
8	0.968771
16	0.968952
24	0.969755
32	0.969956
40	0.970124
48	0.970223
56	0.970316
64	0.970363
72	0.970369
80	0.970385
88	0.970395
96	0.9704
104	0.970396
112	0.970397
120	0.970398
128	0.970398
136	0.970397
144	0.970397
152	0.970398
160	0.970398
168	0.970399
176	0.970401
184	0.970402
192	0.970403
200	0.970409

0	0.956198
8	0.968495
16	0.969788
24	0.969853
32	0.969956
40	0.970014
48	0.97012
56	0.970188
64	0.970206
72	0.970243
80	0.970256
88	0.970266
96	0.970275
104	0.970326
112	0.970339
120	0.970308
128	0.970315
136	0.970323
144	0.970346
152	0.970349
160	0.970354
168	0.970361
176	0.970363
184	0.970368
192	0.970374
200	0.970374

0	0.950629
8	0.968174
16	0.96893
24	0.969296
32	0.969684
40	0.969739
48	0.970062
56	0.970072
64	0.970138
72	0.970181
80	0.970202
88	0.970208
96	0.970302
104	0.970339
112	0.970372
120	0.970391
128	0.9704
136	0.970409
144	0.970409
152	0.970413
160	0.970414
168	0.970416
176	0.970416
184	0.970417
192	0.970417
200	0.970417

