0.5	0.5	0	
0.5	0.494949	0.00505051	
0.494949	0.5	0.00505051	
0.5	0.489899	0.010101	
0.494949	0.494949	0.010101	
0.489899	0.5	0.010101	
0.5	0.484848	0.0151515	
0.494949	0.489899	0.0151515	
0.489899	0.494949	0.0151515	
0.484848	0.5	0.0151515	
0.5	0.479798	0.020202	
0.494949	0.484848	0.020202	
0.489899	0.489899	0.020202	
0.484848	0.494949	0.020202	
0.479798	0.5	0.020202	
0.5	0.474747	0.0252525	
0.494949	0.479798	0.0252525	
0.489899	0.484848	0.0252525	
0.484848	0.489899	0.0252525	
0.479798	0.494949	0.0252525	
0.474747	0.5	0.0252525	
0.5	0.469697	0.030303	
0.494949	0.474747	0.030303	
0.489899	0.479798	0.030303	
0.484848	0.484848	0.030303	
0.479798	0.489899	0.030303	
0.474747	0.494949	0.030303	
0.469697	0.5	0.030303	
0.5	0.464646	0.0353535	
0.494949	0.469697	0.0353535	
0.489899	0.474747	0.0353535	
0.484848	0.479798	0.0353535	
0.479798	0.484848	0.0353535	
0.474747	0.489899	0.0353535	
0.469697	0.494949	0.0353535	
0.464646	0.5	0.0353535	
0.5	0.459596	0.040404	
0.494949	0.464646	0.040404	
0.489899	0.469697	0.040404	
0.484848	0.474747	0.040404	
0.479798	0.479798	0.040404	
0.474747	0.484848	0.040404	
0.469697	0.489899	0.040404	
0.464646	0.494949	0.040404	
0.459596	0.5	0.040404	
0.5	0.454545	0.0454545	
0.494949	0.459596	0.0454545	
0.489899	0.464646	0.0454545	
0.484848	0.469697	0.0454545	
0.479798	0.474747	0.0454545	
0.474747	0.479798	0.0454545	
0.469697	0.484848	0.0454545	
0.464646	0.489899	0.0454545	
0.459596	0.494949	0.0454545	
0.454545	0.5	0.0454545	
0.5	0.449495	0.0505051	
0.494949	0.454545	0.0505051	
0.489899	0.459596	0.0505051	
0.484848	0.464646	0.0505051	
0.479798	0.469697	0.0505051	
0.474747	0.474747	0.0505051	
0.469697	0.479798	0.0505051	
0.464646	0.484848	0.0505051	
0.459596	0.489899	0.0505051	
0.454545	0.494949	0.0505051	
0.449495	0.5	0.0505051	
0.5	0.444444	0.0555556	
0.494949	0.449495	0.0555556	
0.489899	0.454545	0.0555556	
0.484848	0.459596	0.0555556	
0.479798	0.464646	0.0555556	
0.474747	0.469697	0.0555556	
0.469697	0.474747	0.0555556	
0.464646	0.479798	0.0555556	
0.459596	0.484848	0.0555556	
0.454545	0.489899	0.0555556	
0.449495	0.494949	0.0555556	
0.444444	0.5	0.0555556	
0.5	0.439394	0.0606061	
0.494949	0.444444	0.0606061	
0.489899	0.449495	0.0606061	
0.484848	0.454545	0.0606061	
0.479798	0.459596	0.0606061	
0.474747	0.464646	0.0606061	
0.469697	0.469697	0.0606061	
0.464646	0.474747	0.0606061	
0.459596	0.479798	0.0606061	
0.454545	0.484848	0.0606061	
0.449495	0.489899	0.0606061	
0.444444	0.494949	0.0606061	
0.439394	0.5	0.0606061	
0.5	0.434343	0.0656566	
0.494949	0.439394	0.0656566	
0.489899	0.444444	0.0656566	
0.484848	0.449495	0.0656566	
0.479798	0.454545	0.0656566	
0.474747	0.459596	0.0656566	
0.469697	0.464646	0.0656566	
0.464646	0.469697	0.0656566	
0.459596	0.474747	0.0656566	
0.454545	0.479798	0.0656566	
0.449495	0.484848	0.0656566	
0.444444	0.489899	0.0656566	
0.439394	0.494949	0.0656566	
0.434343	0.5	0.0656566	
0.5	0.429293	0.0707071	
0.494949	0.434343	0.0707071	
0.489899	0.439394	0.0707071	
0.484848	0.444444	0.0707071	
0.479798	0.449495	0.0707071	
0.474747	0.454545	0.0707071	
0.469697	0.459596	0.0707071	
0.464646	0.464646	0.0707071	
0.459596	0.469697	0.0707071	
0.454545	0.474747	0.0707071	
0.449495	0.479798	0.0707071	
0.444444	0.484848	0.0707071	
0.439394	0.489899	0.0707071	
0.434343	0.494949	0.0707071	
0.429293	0.5	0.0707071	
0.5	0.424242	0.0757576	
0.494949	0.429293	0.0757576	
0.489899	0.434343	0.0757576	
0.484848	0.439394	0.0757576	
0.479798	0.444444	0.0757576	
0.474747	0.449495	0.0757576	
0.469697	0.454545	0.0757576	
0.464646	0.459596	0.0757576	
0.459596	0.464646	0.0757576	
0.454545	0.469697	0.0757576	
0.449495	0.474747	0.0757576	
0.444444	0.479798	0.0757576	
0.439394	0.484848	0.0757576	
0.434343	0.489899	0.0757576	
0.429293	0.494949	0.0757576	
0.424242	0.5	0.0757576	
0.5	0.419192	0.0808081	
0.494949	0.424242	0.0808081	
0.489899	0.429293	0.0808081	
0.484848	0.434343	0.0808081	
0.479798	0.439394	0.0808081	
0.474747	0.444444	0.0808081	
0.469697	0.449495	0.0808081	
0.464646	0.454545	0.0808081	
0.459596	0.459596	0.0808081	
0.454545	0.464646	0.0808081	
0.449495	0.469697	0.0808081	
0.444444	0.474747	0.0808081	
0.439394	0.479798	0.0808081	
0.434343	0.484848	0.0808081	
0.429293	0.489899	0.0808081	
0.424242	0.494949	0.0808081	
0.419192	0.5	0.0808081	
0.5	0.414141	0.0858586	
0.494949	0.419192	0.0858586	
0.489899	0.424242	0.0858586	
0.484848	0.429293	0.0858586	
0.479798	0.434343	0.0858586	
0.474747	0.439394	0.0858586	
0.469697	0.444444	0.0858586	
0.464646	0.449495	0.0858586	
0.459596	0.454545	0.0858586	
0.454545	0.459596	0.0858586	
0.449495	0.464646	0.0858586	
0.444444	0.469697	0.0858586	
0.439394	0.474747	0.0858586	
0.434343	0.479798	0.0858586	
0.429293	0.484848	0.0858586	
0.424242	0.489899	0.0858586	
0.419192	0.494949	0.0858586	
0.414141	0.5	0.0858586	
0.5	0.409091	0.0909091	
0.494949	0.414141	0.0909091	
0.489899	0.419192	0.0909091	
0.484848	0.424242	0.0909091	
0.479798	0.429293	0.0909091	
0.474747	0.434343	0.0909091	
0.469697	0.439394	0.0909091	
0.464646	0.444444	0.0909091	
0.459596	0.449495	0.0909091	
0.454545	0.454545	0.0909091	
0.449495	0.459596	0.0909091	
0.444444	0.464646	0.0909091	
