0	1	
0.25	0.75	
0.25025	0.74975	
0.250501	0.749499	
0.250751	0.749249	
0.251002	0.748998	
0.251252	0.748748	
0.251502	0.748498	
0.251753	0.748247	
0.252003	0.747997	
0.252253	0.747747	
0.252504	0.747496	
0.252754	0.747246	
0.253005	0.746995	
0.253255	0.746745	
0.253505	0.746495	
0.253756	0.746244	
0.254006	0.745994	
0.254256	0.745744	
0.254507	0.745493	
0.254757	0.745243	
0.255008	0.744992	
0.255258	0.744742	
0.255508	0.744492	
0.255759	0.744241	
0.256009	0.743991	
0.256259	0.743741	
0.25651	0.74349	
0.25676	0.74324	
0.257011	0.742989	
0.257261	0.742739	
0.257511	0.742489	
0.257762	0.742238	
0.258012	0.741988	
0.258262	0.741738	
0.258513	0.741487	
0.258763	0.741237	
0.259014	0.740986	
0.259264	0.740736	
0.259514	0.740486	
0.259765	0.740235	
0.260015	0.739985	
0.260265	0.739735	
0.260516	0.739484	
0.260766	0.739234	
0.261017	0.738983	
0.261267	0.738733	
0.261517	0.738483	
0.261768	0.738232	
0.262018	0.737982	
0.262268	0.737732	
0.262519	0.737481	
0.262769	0.737231	
0.26302	0.73698	
0.26327	0.73673	
0.26352	0.73648	
0.263771	0.736229	
0.264021	0.735979	
0.264271	0.735729	
0.264522	0.735478	
0.264772	0.735228	
0.265023	0.734977	
0.265273	0.734727	
0.265523	0.734477	
0.265774	0.734226	
0.266024	0.733976	
0.266274	0.733726	
0.266525	0.733475	
0.266775	0.733225	
0.267026	0.732974	
0.267276	0.732724	
0.267526	0.732474	
0.267777	0.732223	
0.268027	0.731973	
0.268277	0.731723	
0.268528	0.731472	
0.268778	0.731222	
0.269029	0.730971	
0.269279	0.730721	
0.269529	0.730471	
0.26978	0.73022	
0.27003	0.72997	
0.27028	0.72972	
0.270531	0.729469	
0.270781	0.729219	
0.271032	0.728968	
0.271282	0.728718	
0.271532	0.728468	
0.271783	0.728217	
0.272033	0.727967	
0.272283	0.727717	
0.272534	0.727466	
0.272784	0.727216	
0.273035	0.726965	
0.273285	0.726715	
0.273535	0.726465	
0.273786	0.726214	
0.274036	0.725964	
0.274286	0.725714	
0.274537	0.725463	
0.274787	0.725213	
0.275038	0.724962	
0.275288	0.724712	
0.275538	0.724462	
0.275789	0.724211	
0.276039	0.723961	
0.276289	0.723711	
0.27654	0.72346	
0.27679	0.72321	
0.277041	0.722959	
0.277291	0.722709	
0.277541	0.722459	
0.277792	0.722208	
0.278042	0.721958	
0.278292	0.721708	
0.278543	0.721457	
0.278793	0.721207	
0.279044	0.720956	
