0	1	
0.000489428	0.977877	
0.000970306	0.96885	
0.00144586	0.961976	
0.00191722	0.956214	
0.00238506	0.951163	
0.00284982	0.946616	
0.00331183	0.942452	
0.00377133	0.938589	
0.00422852	0.934973	
0.00468358	0.931563	
0.00513663	0.92833	
0.00558781	0.925248	
0.00603721	0.9223	
0.00648493	0.919471	
0.00693105	0.916747	
0.00737564	0.914118	
0.00781877	0.911576	
0.00826049	0.909113	
0.00870086	0.906722	
0.00913994	0.904397	
0.00957776	0.902134	
0.0100144	0.899928	
0.0104498	0.897776	
0.0108841	0.895673	
0.0113173	0.893617	
0.0117495	0.891605	
0.0121806	0.889634	
0.0126107	0.887703	
0.0130398	0.885808	
0.013468	0.883948	
0.0138952	0.882122	
0.0143215	0.880327	
0.014747	0.878563	
0.0151716	0.876827	
0.0155953	0.875119	
0.0160182	0.873437	
0.0164403	0.87178	
0.0168616	0.870148	
0.0172821	0.868538	
0.0177019	0.866951	
0.018121	0.865386	
0.0185393	0.863841	
0.0189568	0.862316	
0.0193737	0.86081	
0.0197899	0.859323	
0.0202055	0.857854	
0.0206203	0.856402	
0.0210346	0.854967	
0.0214481	0.853548	
0.0218611	0.852145	
0.0222734	0.850757	
0.0226851	0.849384	
0.0230963	0.848025	
0.0235068	0.846681	
0.0239168	0.845349	
0.0243262	0.844031	
0.024735	0.842726	
0.0251433	0.841434	
0.025551	0.840153	
0.0259583	0.838884	
0.0263649	0.837627	
0.0267711	0.836381	
0.0271768	0.835146	
0.0275819	0.833922	
0.0279866	0.832708	
0.0283907	0.831504	
0.0287944	0.830311	
0.0291976	0.829127	
0.0296004	0.827952	
0.0300026	0.826787	
0.0304045	0.825631	
0.0308058	0.824484	
0.0312068	0.823346	
0.0316073	0.822216	
0.0320073	0.821094	
0.0324069	0.819981	
0.0328061	0.818875	
0.0332049	0.817778	
0.0336033	0.816688	
0.0340013	0.815606	
0.0343988	0.814531	
0.034796	0.813463	
0.0351928	0.812403	
0.0355892	0.811349	
0.0359852	0.810302	
0.0363808	0.809262	
0.0367761	0.808229	
0.037171	0.807202	
0.0375655	0.806182	
0.0379597	0.805167	
0.0383535	0.804159	
0.038747	0.803157	
0.0391401	0.802161	
0.0395329	0.801171	
0.0399253	0.800187	
0.0403174	0.799208	
0.0407091	0.798235	
0.0411006	0.797267	
0.0414917	0.796305	
0.0418825	0.795348	
0.0422729	0.794396	
0.0426631	0.79345	
0.0430529	0.792508	
0.0434424	0.791571	
0.0438317	0.79064	
0.0442206	0.789713	
0.0446092	0.788791	
0.0449975	0.787874	
0.0453856	0.786961	
0.0457733	0.786053	
0.0461608	0.785149	
0.046548	0.78425	
0.0469349	0.783355	
0.0473215	0.782465	
0.0477078	0.781579	
0.0480939	0.780697	
0.0484797	0.779819	
0.0488652	0.778945	
0.0492505	0.778075	
0.0496355	0.77721	
0.0500203	0.776348	
0.0504048	0.77549	
0.050789	0.774636	
0.051173	0.773785	
0.0515568	0.772939	
0.0519403	0.772096	
0.0523235	0.771257	
0.0527065	0.770421	
0.0530893	0.769589	
0.0534718	0.76876	
0.0538541	0.767935	
0.0542362	0.767113	
0.054618	0.766295	
0.0549996	0.76548	
0.055381	0.764668	
0.0557622	0.76386	
0.0561431	0.763055	
0.0565238	0.762253	
0.0569043	0.761454	
0.0572846	0.760658	
0.0576647	0.759865	
0.0580446	0.759076	
0.0584242	0.758289	
0.0588037	0.757505	
0.0591829	0.756725	
0.0595619	0.755947	
0.0599408	0.755172	
0.0603194	0.7544	
0.0606978	0.753631	
0.0610761	0.752864	
0.0614541	0.752101	
0.061832	0.75134	
0.0622096	0.750581	
0.0625871	0.749826	
0.0629644	0.749073	
0.0633415	0.748323	
0.0637184	0.747575	
0.0640951	0.74683	
0.0644717	0.746087	
0.064848	0.745347	
0.0652242	0.74461	
0.0656003	0.743875	
0.0659761	0.743142	
0.0663518	0.742412	
0.0667273	0.741684	
0.0671026	0.740958	
0.0674778	0.740235	
0.0678528	0.739514	
0.0682276	0.738796	
0.0686023	0.73808	
0.0689768	0.737366	
0.0693511	0.736654	
0.0697253	0.735945	
0.0700993	0.735237	
0.0704732	0.734532	
0.0708469	0.733829	
0.0712205	0.733128	
0.0715939	0.73243	
0.0719672	0.731733	
0.0723403	0.731039	
0.0727132	0.730346	
0.073086	0.729656	
0.0734587	0.728967	
0.0738312	0.728281	
0.0742036	0.727597	
0.0745759	0.726914	
0.074948	0.726234	
0.0753199	0.725555	
0.0756917	0.724879	
0.0760634	0.724204	
0.076435	0.723531	
0.0768064	0.72286	
0.0771777	0.722191	
0.0775488	0.721524	
0.0779199	0.720859	
0.0782908	0.720195	
0.0786615	0.719533	
0.0790322	0.718873	
0.0794027	0.718215	
0.0797731	0.717559	
0.0801433	0.716904	
0.0805135	0.716251	
0.0808835	0.7156	
0.0812534	0.71495	
0.0816232	0.714302	
0.0819928	0.713656	
0.0823624	0.713012	
0.0827318	0.712369	
0.0831011	0.711727	
0.0834703	0.711088	
0.0838394	0.71045	
0.0842084	0.709813	
0.0845773	0.709178	
0.084946	0.708545	
0.0853147	0.707913	
0.0856832	0.707283	
0.0860516	0.706654	
0.08642	0.706027	
0.0867882	0.705402	
0.0871563	0.704778	
0.0875243	0.704155	
0.0878922	0.703534	
0.08826	0.702914	
0.0886278	0.702296	
0.0889954	0.701679	
0.0893629	0.701064	
0.0897303	0.70045	
0.0900976	0.699837	
0.0904649	0.699226	
0.090832	0.698617	
0.091199	0.698008	
0.091566	0.697401	
0.0919328	0.696796	
0.0922996	0.696191	
0.0926663	0.695589	
0.0930329	0.694987	
0.0933994	0.694387	
0.0937658	0.693788	
0.0941321	0.69319	
0.0944984	0.692594	
0.0948645	0.691999	
0.0952306	0.691405	
0.0955966	0.690813	
0.0959625	0.690222	
0.0963283	0.689632	
0.096694	0.689043	
0.0970597	0.688456	
0.0974253	0.68787	
0.0977908	0.687285	
0.0981562	0.686701	
0.0985216	0.686119	
0.0988869	0.685537	
0.0992521	0.684957	
0.0996172	0.684378	
0.0999823	0.6838	
0.100347	0.683224	
0.100712	0.682648	
0.101077	0.682074	
0.101442	0.681501	
0.101806	0.680929	
0.102171	0.680358	
0.102536	0.679788	
0.1029	0.679219	
0.103265	0.678652	
0.103629	0.678085	
0.103993	0.67752	
0.104358	0.676956	
0.104722	0.676393	
0.105086	0.675831	
0.10545	0.67527	
